value,timestamp
1952,
1968,
1984,
1968,
1968,
1952,
1936,
1872,
1872,
1840,
1872,
1840,
1856,
1840,
1872,
1888,
1840,
1840,
1872,
1856,
1888,
1888,
1904,
1920,
1936,228.240818568
1936,
1920,
1904,
1904,
1856,
1824,
1808,
1840,
1856,
1840,
1872,
1840,
1856,
1872,
1856,
1824,
1712,
1600,
1520,
1520,
1712,
1728,
1824,
1840,
1840,
1824,
1856,
1776,
1776,
1792,
1232,228.285578045
1488,
1184,
1488,
1536,
1792,
1712,
1776,
1792,
1808,
1760,
1744,
1632,
1568,
1568,
1616,
1712,
1792,
1808,
1840,
1872,
1872,
1856,
1856,
1888,
1840,
1856,
1856,
1824,
1840,
1872,
1808,
1872,
1872,
1840,
1840,
1888,
1888,
1904,
1920,
1904,
1888,
1840,
1808,
1776,228.33079127
1776,
1808,
1776,
1808,
1776,
1840,
1824,
1808,
1824,
1808,
1792,
1792,
1664,
1664,
1680,
1680,
1712,
1808,
1792,
1824,
1776,
1792,
1808,
1808,
1824,
1776,
1808,
1776,
1808,
1808,228.360551211
1808,
1840,
1792,
1840,
1808,
1664,
1712,
1744,
1776,
1712,
1712,
1760,
1728,
1776,
1760,
1808,
1808,
1792,
1776,
1824,
1808,
1824,
1824,
1856,
1824,
1856,
1792,
1776,
1792,
1744,
1728,
1776,
1760,
1776,
1776,
1808,
1776,
1824,
1792,
1760,
1840,
1824,
1840,
1824,
1824,228.390406607
1808,
1840,
1808,
1776,
1776,
1792,
1744,
1744,
1728,
1696,
1696,
1680,
1696,
1728,
1648,
1712,
1840,
1776,
1856,
1856,
1936,
1888,
1904,
1920,
1888,
1920,
1888,
1888,
1888,
1840,
1856,228.420223033
1856,
1856,
1840,
1872,
1904,
1904,
1920,
1904,
1904,
1904,
1920,
1856,
1872,
1824,
1856,
1840,
1856,
1952,
1968,
1968,
1968,
2016,
2000,
2016,
2000,
1984,
1952,
1936,
1936,228.45069664
1888,
1840,
1808,
1792,
1824,
1824,
1872,
1856,
1872,
1856,
1808,
1744,
1664,
1632,
1552,
1472,
1600,
1728,
1744,
1664,
1776,
1808,
1840,
1840,
1824,
1776,
1744,
1760,
1728,
1776,
1744,228.480818836
1776,
1808,
1840,
1872,
1888,
1856,
1872,
1856,
1840,
1872,
1840,
1824,
1840,
1840,
1904,
1920,
1936,
1936,
1936,
1936,
1952,
1920,
1904,
1936,
1904,
1888,
1856,
1888,
1856,228.510862634
1904,
1920,
1936,
1936,
1936,
1904,
1920,
1904,
1872,
1888,
1840,
1840,
1840,
1856,
1872,
1872,
1856,
1888,
1872,
1872,
1872,
1872,
1840,
1808,
1840,
1792,
1744,
1744,
1792,
1808,228.540412712
1792,
1856,
1872,
1872,
1824,
1792,
1792,
1744,
1760,
1744,
1760,
1712,
1696,
1680,
1904,
1888,
1888,
1888,
1888,
1872,
1840,
1824,
1840,
1824,
1776,
1776,
1712,
1600,
1552,
1616,228.585810715
1632,
1680,
1680,
1664,
1792,
1712,
1776,
1856,
1808,
1824,
1840,
1808,
1824,
1856,
1872,
1840,
1840,
1872,
1904,
1872,
1872,
1952,
1920,
1952,
1936,
1968,
1952,
1968,
1968,
1920,
1952,
1920,
1904,
1872,
1872,
1872,
1696,
1776,
1648,
1616,
1760,
1664,
1664,
1696,
1792,228.630830891
1840,
1856,
1872,
1808,
1904,
1808,
1808,
1808,
1824,
1792,
1856,
1840,
1840,
1808,
1808,
1792,
1776,
1776,
1776,
1760,
1776,
1600,
1600,
1632,
1504,
1600,
1568,
1568,
1616,
1712,
1856,
1824,
1904,
1888,
1856,
1904,
1920,
1840,
1856,
1856,
1888,
1904,
1904,
1952,
1936,228.660773706
1920,
1936,
1952,
1968,
1936,
1952,
1968,
1936,
1920,
1920,
1904,
1904,
1872,
1840,
1840,
1792,
1776,
1584,
1552,
1488,
1568,
1568,
1584,
1744,
1744,
1760,
1776,
1776,
1808,
1792,228.690562846
1792,
1792,
1824,
1808,
1792,
1760,
1712,
1728,
1680,
1744,
1744,
1728,
1712,
1632,
1648,
1712,
1712,
1744,
1744,
1728,
1792,
1840,
1856,
1856,
1888,
1872,
1856,
1888,
1888,
1856,228.720553046
1904,
1856,
1840,
1840,
1808,
1824,
1824,
1808,
1840,
1840,
1856,
1856,
1808,
1824,
1776,
1776,
1808,
1760,
1600,
1632,
1312,
1664,
1584,
1488,
1712,
1824,
1872,
1856,
1840,
1840,228.750185344
1872,
1856,
1792,
1840,
1824,
1840,
1840,
1840,
1856,
1792,
1760,
1760,
1792,
1776,
1744,
1728,
1744,
1680,
1728,
1728,
1760,
1760,
1712,
1744,
1680,
1664,
1648,
1600,
1600,
1632,228.780616852
1648,
1744,
1792,
1792,
1840,
1808,
1824,
1856,
1888,
1872,
1840,
1792,
1744,
1696,
1760,
1728,
1728,
1680,
1744,
1696,
1808,
1888,
1824,
1792,
1776,
1776,
1792,
1792,
1808,
1776,228.825820715
1760,
1760,
1744,
1744,
1776,
1760,
1776,
1744,
1792,
1776,
1760,
1712,
1744,
1744,
1744,
1776,
1776,
1776,
1760,
1712,
1728,
1728,
1632,
1600,
1504,
1488,
1280,
1344,
1472,
1520,228.855708173
1632,
1696,
1696,
1744,
1808,
1808,
1792,
1808,
1792,
1808,
1840,
1856,
1856,
1824,
1824,
1776,
1744,
1760,
1616,
1648,
1488,
1440,
1488,
1488,
1488,
1504,
1440,
1424,
1376,
1440,
1360,
1392,
1440,
1520,
1616,
1664,
1696,
1664,
1664,
1648,
1584,
1440,
1584,
1616,
1504,228.900782757
1616,
1600,
1488,
1280,
1344,
1456,
1520,
1680,
1632,
1616,
1600,
1328,
1456,
1296,
1488,
1600,
1632,
1648,
1600,
1584,
1600,
1568,
1600,
1680,
1632,
1664,
1680,
1728,
1728,
1744,
1728,
1712,
1696,
1632,
1584,
1520,
1504,
1248,
1456,
1424,
1376,
1728,
1776,
1760,
1840,228.930703723
1856,
1856,
1872,
1872,
1888,
1872,
1840,
1888,
1872,
1856,
1888,
1840,
1824,
1824,
1808,
1840,
1792,
1760,
1776,
1728,
1808,
1776,
1776,
1744,
1728,
1776,
1696,
1664,
1664,
1600,
1472,228.960748003
1264,
1312,
1392,
1392,
1456,
1456,
1520,
1600,
1616,
1712,
1712,
1776,
1744,
1696,
1776,
1760,
1808,
1792,
1744,
1808,
1808,
1760,
1776,
1760,
1760,
1760,
1728,
1744,
1792,229.005018977
1776,
1824,
1824,
1792,
1792,
1760,
1776,
1744,
1760,
1760,
1760,
1728,
1728,
1728,
1744,
1744,
1728,
1744,
1712,
1776,
1744,
1776,
1776,
1792,
1792,
1728,
1744,
1680,
1664,
1696,229.035957802
1664,
1664,
1664,
1648,
1456,
1456,
1504,
1552,
1632,
1584,
1600,
1552,
1664,
1488,
1504,
1504,
1536,
1552,
1584,
1440,
1440,
1248,
1168,
1504,
1392,
1440,
1600,
1632,
1616,
1616,
1744,
1760,
1728,
1744,
1776,
1744,
1808,
1776,
1840,
1776,
1808,
1840,
1792,
1792,
1776,
1760,229.065833695
1728,
1648,
1664,
1728,
1648,
1632,
1616,
1616,
1568,
1600,
1600,
1616,
1520,
1472,
1488,
1520,
1504,
1424,
1616,
1520,
1248,
1392,
1360,
1536,
1616,
1584,
1568,
1632,
1648,229.095318186
1776,
1712,
1712,
1776,
1744,
1744,
1776,
1744,
1808,
1760,
1792,
1792,
1808,
1840,
1808,
1808,
1824,
1840,
1824,
1792,
1808,
1776,
1776,
1744,
1776,
1728,
1728,
1728,
1680,
1712,
1696,229.12577956
1712,
1664,
1600,
1552,
1520,
1584,
1584,
1568,
1584,
1504,
1424,
1600,
1584,
1680,
1680,
1776,
1696,
1744,
1808,
1776,
1760,
1760,
1728,
1696,
1712,
1760,
1728,
1776,
1808,229.155363663
1792,
1808,
1792,
1808,
1776,
1776,
1776,
1712,
1728,
1648,
1632,
1616,
1696,
1712,
1680,
1680,
1728,
1696,
1712,
1760,
1728,
1760,
1712,
1712,
1744,
1776,
1744,
1696,
1616,
1584,229.185569904
1616,
1760,
1776,
1680,
1744,
1776,
1808,
1808,
1840,
1808,
1776,
1744,
1680,
1712,
1696,
1680,
1744,
1680,
1744,
1808,
1856,
1760,
1744,
1776,
1776,
1712,
1664,
1568,
1584,
1632,229.245837509
1648,
1632,
1632,
1504,
1568,
1472,
1424,
1456,
1536,
1424,
1472,
1520,
1536,
1552,
1552,
1552,
1520,
1520,
1616,
1744,
1840,
1744,
1696,
1808,
1840,
1808,
1808,
1872,
1856,
1792,229.305089133
1760,
1760,
1760,
1728,
1664,
1584,
1616,
1568,
1568,
1648,
1616,
1632,
1632,
1712,
1728,
1712,
1584,
1584,
1616,
1664,
1712,
1648,
1728,
1728,
1760,
1760,
1776,
1824,
1760,
1792,
1776,
1792,
1776,
1776,
1744,
1680,
1712,
1728,
1680,
1488,
1584,
1616,
1696,
1680,
1632,
1616,
1248,
1408,
1424,
1408,
1248,
1040,
1152,
1280,
1280,
1232,
1488,
1168,
1584,
1616,229.336447677
1648,
1616,
1680,
1680,
1712,
1712,
1696,
1760,
1744,
1792,
1824,
1824,
1808,
1808,
1792,
1776,
1824,
1760,
1744,
1712,
1760,
1712,
1680,
1648,
1680,
1664,
1696,
1696,
1680,
1680,
1728,
1648,
1696,
1712,
1712,
1776,
1760,
1760,
1792,
1824,
1824,
1840,
1824,
1808,
1760,
1808,
1824,
1824,
1824,
1808,
1760,
1744,
1712,
1744,
1568,
1536,
1520,
1424,
1472,
1552,229.365912453
1504,
1488,
1456,
1424,
1088,
1360,
1424,
1472,
1424,
1456,
1520,
1584,
1648,
1664,
1616,
1648,
1648,
1680,
1696,
1680,
1680,
1680,
1712,
1728,
1776,
1760,
1744,
1744,
1824,
1808,229.395428563
1808,
1760,
1760,
1808,
1808,
1776,
1712,
1680,
1728,
1648,
1696,
1696,
1696,
1664,
1680,
1648,
1600,
1488,
1408,
1472,
1456,
1408,
1440,
1104,
1216,
1280,
1264,
1328,
1328,
1376,229.425480708
1440,
1456,
1520,
1616,
1632,
1696,
1584,
1568,
1488,
1536,
1568,
1520,
1456,
1392,
1472,
1376,
1328,
1392,
1392,
1504,
1504,
1568,
1472,
1584,
1568,
1696,
1632,
1616,
1760,
1760,229.455481429
1744,
1776,
1744,
1680,
1728,
1712,
1696,
1632,
1632,
1584,
1648,
1680,
1696,
1488,
1456,
1552,
1568,
1456,
1488,
1456,
1344,
1376,
1456,
1168,
1296,
1440,
1408,
1424,
1456,
1728,229.485828693
1728,
1680,
1696,
1680,
1680,
1712,
1792,
1792,
1792,
1824,
1872,
1840,
1824,
1824,
1872,
1872,
1888,
1856,
1872,
1872,
1840,
1888,
1888,
1840,
1808,
1856,
1872,
1872,
1824,
1808,229.515700222
1776,
1808,
1792,
1744,
1712,
1680,
1728,
1664,
1552,
1552,
1488,
1552,
1584,
1552,
1552,
1600,
1648,
1632,
1696,
1664,
1696,
1712,
1632,
1632,
1584,
1664,
1664,
1728,
1680,
1664,
1680,229.545891269
1648,
1520,
1456,
1328,
1424,
1616,
1616,
1600,
1552,
1680,
1648,
1616,
1584,
1632,
1632,
1648,
1600,
1584,
1584,
1584,
1488,
1440,
1488,
1408,
1488,
1520,
1504,
1600,
1680,229.575593377
1680,
1648,
1680,
1728,
1760,
1744,
1680,
1712,
1744,
1744,
1856,
1840,
1808,
1792,
1776,
1840,
1856,
1792,
1824,
1824,
1808,
1776,
1760,
1744,
1808,
1840,
1792,
1760,
1744,
1728,229.605933709
1744,
1616,
1616,
1712,
1696,
1664,
1488,
1488,
1424,
1520,
1184,
1088,
1472,
1696,
1584,
1648,
1584,
1664,
1840,
1808,
1808,
1776,
1808,
1888,
1856,
1840,
1840,
1824,
1856,
1888,229.635943136
1872,
1824,
1904,
1888,
1856,
1840,
1808,
1856,
1872,
1840,
1824,
1776,
1792,
1792,
1808,
1792,
1744,
1712,
1744,
1744,
1680,
1680,
1568,
1584,
1520,
1232,
1216,
1328,
1376,
1456,
1552,229.666032122
1504,
1584,
1520,
1568,
1712,
1648,
1744,
1696,
1680,
1696,
1680,
1680,
1648,
1680,
1696,
1696,
1680,
1744,
1760,
1776,
1712,
1728,
1664,
1680,
1632,
1648,
1616,
1520,
1584,229.695374653
1616,
1632,
1520,
1568,
1648,
1712,
1472,
1440,
1600,
1664,
1616,
1568,
1600,
1520,
1552,
1520,
1472,
1488,
1552,
1568,
1536,
1472,
1472,
1632,
1616,
1600,
1424,
1472,
1472,
1456,229.725832414
1392,
1328,
1504,
1568,
1552,
1344,
1120,
1216,
1200,
1264,
1408,
1472,
1360,
1280,
1376,
1568,
1648,
1680,
1520,
1584,
1584,
1632,
1424,
1408,
1568,
1632,
1648,
1680,
1648,
1648,229.755853618
1792,
1744,
1776,
1776,
1792,
1776,
1792,
1792,
1792,
1808,
1760,
1760,
1728,
1760,
1728,
1744,
1712,
1616,
1696,
1712,
1680,
1648,
1568,
1664,
1648,
1584,
1360,
1232,
1376,
1360,229.785822796
1552,
1376,
1424,
1312,
1600,
1504,
1568,
1584,
1488,
1360,
1456,
1472,
1232,
1296,
1392,
1520,
1488,
1408,
1472,
1520,
1616,
1632,
1568,
1600,
1616,
1664,
1568,
1520,
1472,
1664,229.815822755
1696,
1728,
1696,
1680,
1664,
1664,
1696,
1664,
1664,
1696,
1712,
1776,
1776,
1744,
1760,
1760,
1760,
1728,
1696,
1696,
1664,
1712,
1632,
1600,
1520,
1600,
1648,
1632,
1616,
1536,229.876085037
1520,
1584,
1600,
1536,
1344,
1280,
1216,
1456,
1328,
1248,
1136,
1488,
1568,
1520,
1600,
1568,
1568,
1712,
1728,
1632,
1616,
1600,
1744,
1760,
1728,
1680,
1536,
1648,
1552,
1584,
1568,
1616,
1648,
1664,
1792,
1728,
1712,
1728,
1712,
1744,
1808,
1792,
1776,
1728,
1744,
1824,
1808,
1760,
1664,
1776,
1712,
1728,
1632,
1616,
1664,
1728,
1728,
1696,
1648,
1712,229.936276278
1744,
1760,
1632,
1648,
1696,
1664,
1280,
1440,
1552,
1488,
1232,
1280,
1664,
1696,
1600,
1504,
1392,
1328,
1632,
1360,
1328,
1424,
1584,
1504,
1552,
1584,
1616,
1664,
1632,
1568,229.966129689
1760,
1584,
1648,
1616,
1600,
1520,
1536,
1408,
1728,
1680,
1648,
1584,
1728,
1792,
1792,
1760,
1712,
1696,
1680,
1712,
1616,
1568,
1680,
1760,
1760,
1680,
1712,
1808,
1792,
1680,
1584,
1616,
1680,
1632,
1456,
1472,
1568,
1648,
1552,
1600,
1552,
1712,
1696,
1648,
1648,
1680,
1696,
1680,
1648,
1616,
1600,
1632,
1616,
1520,
1568,
1600,
1600,
1664,
1664,
1648,230.010513165
1632,
1600,
1632,
1648,
1600,
1536,
1456,
1568,
1552,
1344,
1264,
1504,
1392,
1456,
1152,
1168,
1440,
1328,
1360,
1136,
1376,
1440,
1504,
1552,
1456,
1456,
1616,
1600,
1696,
1680,
1600,
1632,
1680,
1712,
1664,
1520,
1552,
1584,
1552,
1600,
1536,
1616,
1632,
1616,
1488,230.040959289
1520,
1504,
1648,
1664,
1408,
1488,
1568,
1536,
1424,
1488,
1408,
1472,
1456,
1344,
1408,
1552,
1616,
1584,
1472,
1504,
1568,
1552,
1520,
1408,
1552,
1616,
1664,
1552,
1520,
1616,230.070228097
1680,
1680,
1568,
1616,
1664,
1680,
1648,
1584,
1648,
1696,
1680,
1680,
1680,
1712,
1712,
1648,
1680,
1648,
1664,
1680,
1664,
1648,
1712,
1680,
1632,
1584,
1584,
1568,
1584,
1552,230.100458787
1488,
1568,
1616,
1504,
1376,
1552,
1568,
1568,
1424,
976,
1184,
1216,
1488,
1552,
1520,
1552,
1552,
1584,
1632,
1664,
1664,
1664,
1664,
1648,
1536,
1632,
1664,
1680,
1616,
1664,230.130494909
1712,
1760,
1680,
1712,
1712,
1776,
1792,
1760,
1680,
1792,
1760,
1776,
1712,
1728,
1728,
1744,
1744,
1696,
1712,
1680,
1648,
1648,
1408,
1520,
1424,
1456,
1456,
1456,
1504,
1536,
1536,230.160280264
1600,
1568,
1440,
1488,
1584,
1488,
1328,
1360,
1632,
1584,
1568,
1504,
1600,
1616,
1568,
1504,
1552,
1664,
1648,
1456,
1584,
1680,
1728,
1696,
1728,
1728,
1696,
1728,
1664,230.190352305
1696,
1696,
1728,
1712,
1680,
1760,
1776,
1712,
1696,
1712,
1712,
1696,
1584,
1552,
1616,
1648,
1568,
1488,
1488,
1584,
1488,
1520,
1552,
1552,
1296,
1344,
1472,
1520,
1408,
1456,230.235075716
1488,
1536,
1520,
1424,
1648,
1696,
1696,
1632,
1632,
1696,
1664,
1616,
1632,
1696,
1712,
1680,
1632,
1680,
1728,
1728,
1664,
1680,
1744,
1744,
1728,
1728,
1728,
1776,
1792,
1776,230.265491615
1760,
1744,
1792,
1792,
1744,
1680,
1664,
1632,
1648,
1616,
1616,
1600,
1472,
1456,
1472,
1456,
1424,
1200,
928,
1280,
1168,
1424,
1488,
1520,
1456,
1456,
1520,
1552,
1600,
1520,
1664,
1632,
1584,
1616,
1712,
1744,
1696,
1616,
1648,
1776,
1520,
1600,
1616,
1680,
1744,230.295761671
1712,
1712,
1728,
1744,
1760,
1776,
1680,
1728,
1696,
1664,
1648,
1632,
1664,
1504,
1456,
1664,
1648,
1616,
1648,
1648,
1760,
1728,
1680,
1712,
1664,
1696,
1696,
1648,
1632,
1648,230.355534194
1632,
1568,
1504,
1664,
1680,
1648,
1600,
1600,
1680,
1664,
1616,
1584,
1600,
1600,
1552,
1504,
1552,
1712,
1632,
1632,
1488,
1584,
1600,
1616,
1568,
1488,
1504,
1600,
1600,
1600,230.414825872
1552,
1632,
1616,
1632,
1616,
1664,
1632,
1584,
1568,
1680,
1680,
1648,
1472,
1504,
1632,
1584,
1536,
1440,
1424,
1552,
1536,
1408,
1392,
1408,
1440,
1328,
928,
1168,
1328,
1360,
1328,
1232,
1120,
912,
1104,
1360,
1472,
1136,
1184,
1344,
1424,
1520,
1568,
1520,
1376,
1376,
1600,
1632,
1424,
1440,
1264,
1520,
1584,
1568,
1456,
1552,
1520,
1504,
1520,
1472,230.446143568
1488,
1488,
1456,
1344,
1264,
1504,
1600,
1568,
1520,
1408,
1344,
1552,
1568,
1616,
1568,
1568,
1520,
1584,
1584,
1616,
1648,
1632,
1600,
1552,
1568,
1664,
1632,
1648,
1616,
1696,
1696,
1616,
1552,
1616,
1632,
1600,
1344,
1584,
1504,
1440,
992,
1376,
1520,
1408,
1328,
1392,
1520,
1536,
1584,
1632,
1696,
1616,
1632,
1632,
1728,
1760,
1776,
1664,
1744,
1760,230.490536431
1728,
1712,
1760,
1712,
1696,
1696,
1648,
1680,
1648,
1664,
1600,
1584,
1552,
1584,
1456,
1520,
1568,
1584,
1568,
1520,
1504,
1584,
1632,
1632,
1584,
1632,
1680,
1680,
1680,
1584,
1728,
1696,
1728,
1696,
1648,
1712,
1744,
1712,
1696,
1760,
1760,
1776,
1680,
1680,
1728,230.520334134
1744,
1744,
1680,
1648,
1680,
1600,
1632,
1744,
1696,
1664,
1632,
1696,
1776,
1744,
1664,
1680,
1712,
1712,
1680,
1680,
1648,
1696,
1680,
1632,
1680,
1744,
1744,
1696,
1648,
1760,230.550579486
1760,
1744,
1712,
1696,
1712,
1696,
1680,
1712,
1696,
1680,
1600,
1632,
1680,
1648,
1584,
1488,
1456,
1488,
1344,
1216,
1360,
1344,
1488,
1456,
1360,
1424,
1616,
1632,
1600,
1488,230.580705627
1488,
1680,
1696,
1680,
1648,
1584,
1616,
1648,
1584,
1664,
1648,
1600,
1520,
1504,
1648,
1712,
1632,
1584,
1600,
1600,
1616,
1584,
1632,
1616,
1600,
1552,
1584,
1536,
1600,
1616,230.625080625
1632,
1600,
1520,
1584,
1584,
1632,
1584,
1520,
1584,
1632,
1680,
1600,
1424,
1424,
1552,
1536,
1504,
1488,
1520,
1552,
1488,
1408,
1440,
1600,
1584,
1584,
1472,
1504,
1520,
1504,230.655838791
1488,
1616,
1584,
1536,
1504,
1552,
1632,
1600,
1616,
1616,
1648,
1680,
1648,
1616,
1568,
1632,
1632,
1648,
1600,
1632,
1632,
1568,
1584,
1632,
1648,
1584,
1584,
1584,
1632,
1616,
1616,
1600,
1600,
1616,
1584,
1600,
1696,
1712,
1696,
1616,
1664,
1712,
1696,
1664,
1696,230.685567935
1744,
1776,
1760,
1728,
1712,
1712,
1712,
1680,
1696,
1728,
1712,
1664,
1632,
1680,
1648,
1616,
1552,
1680,
1728,
1680,
1616,
1600,
1696,
1696,
1632,
1648,
1712,
1728,
1712,
1632,230.715702554
1632,
1680,
1680,
1680,
1648,
1696,
1728,
1680,
1600,
1552,
1584,
1728,
1696,
1600,
1664,
1712,
1696,
1664,
1680,
1664,
1728,
1728,
1712,
1744,
1744,
1680,
1712,
1728,
1776,
1760,230.745604445
1744,
1712,
1728,
1776,
1712,
1728,
1776,
1808,
1760,
1712,
1664,
1744,
1728,
1728,
1728,
1728,
1712,
1616,
1616,
1696,
1712,
1664,
1664,
1712,
1696,
1568,
1504,
1408,
1696,
1648,230.775850158
1648,
1616,
1664,
1680,
1552,
1552,
1648,
1696,
1616,
1552,
1520,
1648,
1616,
1520,
1520,
1568,
1584,
1568,
1392,
1600,
1632,
1536,
1424,
1472,
1568,
1616,
1472,
1472,
1360,
1328,
1472,230.820879339
1440,
1456,
1168,
1520,
1424,
1360,
1312,
1472,
1520,
1488,
1312,
1040,
1344,
1488,
1440,
1552,
1456,
1504,
1552,
1520,
1488,
1456,
1392,
1248,
1376,
1584,
1632,
1584,
1424,
1504,
1552,
1536,
1504,
1536,
1536,
1552,
1520,
1568,
1536,
1616,
1600,
1520,
1552,
1552,230.850283723
1584,
1584,
1552,
1552,
1584,
1552,
1568,
1648,
1600,
1616,
1552,
1600,
1600,
1600,
1504,
1600,
1584,
1584,
1584,
1584,
1584,
1504,
1552,
1360,
1328,
1456,
1440,
1248,
1184,
1408,230.880430916
1440,
1392,
1328,
1184,
1232,
1216,
1280,
1200,
1072,
1200,
1328,
1280,
1312,
1232,
1312,
1392,
1296,
1136,
1184,
1264,
1232,
1040,
960,
1296,
1328,
1296,
1200,
1280,
1424,
1344,230.925956984
1392,
1216,
1248,
1152,
1136,
928,
992,
1104,
1120,
1040,
912,
1056,
1312,
1392,
1392,
1360,
1392,
1488,
1456,
1456,
1392,
1328,
1408,
1376,
1200,
1024,
1248,
1280,
1280,
1248,
1440,
1504,
1456,
1360,
1184,
1360,
1392,
1216,
1280,
1424,
1456,
1456,
1216,
1168,
1440,230.986224984
1424,
1472,
1424,
1456,
1424,
1344,
1008,
1312,
1504,
1472,
1376,
1232,
1488,
1520,
1360,
1424,
1472,
1632,
1632,
1584,
1520,
1552,
1616,
1664,
1664,
1680,
1712,
1680,
1648,
1664,
1712,
1808,
1744,
1728,
1776,
1776,
1792,
1744,
1744,
1792,
1760,
1744,
1728,
1760,
1776,
1760,
1760,
1744,
1808,
1760,
1744,
1712,
1696,
1744,
1760,
1728,
1744,
1776,
1776,
1680,231.030037448
1696,
1696,
1696,
1696,
1744,
1760,
1760,
1728,
1712,
1648,
1664,
1664,
1568,
1504,
1584,
1648,
1632,
1440,
1408,
1344,
1568,
1424,
1392,
1456,
1408,
1552,
1488,
1440,
1472,
1504,231.060276699
1376,
1168,
1216,
1424,
1440,
1376,
1328,
1312,
1360,
1344,
1184,
1088,
1376,
1408,
1392,
1328,
1104,
1088,
1200,
1168,
1200,
1264,
1328,
1392,
1424,
1376,
928,
1184,
1360,
1248,
1200,
1296,
1104,
1200,
1152,
1360,
1296,
1360,
1344,
1280,
1232,
1104,
1120,
1152,
1312,231.090915842
1424,
1456,
1504,
1392,
1504,
1584,
1568,
1472,
1344,
1456,
1328,
1312,
1488,
1456,
1456,
1408,
1344,
1376,
1248,
1440,
1472,
1440,
1392,
1376,
1520,
1456,
1408,
1328,
1344,
1584,231.120590256
1456,
1312,
1328,
1360,
1552,
1456,
1552,
1584,
1600,
1616,
1600,
1600,
1552,
1520,
1520,
1600,
1568,
1584,
1520,
1408,
1280,
1360,
1440,
1184,
1264,
1488,
1488,
1568,
1616,
1536,231.19550989
1520,
1472,
1520,
1376,
1376,
1376,
1392,
1360,
1200,
1440,
1360,
1376,
1328,
1360,
1328,
1360,
1328,
1376,
1360,
1424,
1424,
1360,
1440,
1504,
1312,
1424,
1360,
1184,
1376,
1456,231.241324829
1408,
1392,
1280,
1440,
1536,
1616,
1392,
1072,
1472,
1360,
1456,
1504,
1520,
1504,
1552,
1536,
1568,
1568,
1648,
1680,
1568,
1488,
1504,
1632,
1664,
1680,
1680,
1616,
1584,
1632,
1584,
1632,
1712,
1712,
1728,
1664,
1632,
1680,
1712,
1760,
1712,
1744,
1696,
1712,
1712,
1696,
1712,
1776,
1744,
1728,
1696,
1728,
1712,
1712,
1728,
1600,
1600,
1584,
1584,
1568,
1520,
1504,
1616,
1536,
1392,
1504,
1584,
1600,
1584,
1648,
1648,
1696,
1680,
1648,
1568,231.270226903
1552,
1584,
1584,
1456,
1360,
1168,
1280,
1424,
1472,
1472,
1424,
1376,
1280,
1296,
1568,
1520,
1536,
1440,
1280,
1328,
960,
1104,
1296,
1408,
1376,
1312,
1280,
1408,
1568,
1376,
1504,
1328,
1552,
1632,
1680,
1680,
1568,
1552,
1632,
1696,
1632,
1632,
1600,
1696,
1680,231.300950525
1616,
1552,
1616,
1632,
1600,
1600,
1504,
1568,
1552,
1696,
1552,
1456,
1040,
1424,
1552,
1264,
1200,
1280,
1296,
1136,
1216,
1424,
1440,
1408,
1328,
1408,
1328,
1488,
1584,
1504,231.330830591
1424,
1568,
1520,
1584,
1520,
1488,
1616,
1648,
1584,
1488,
1296,
1472,
1472,
1472,
1280,
1312,
1264,
1360,
1456,
1152,
1248,
1360,
1376,
1296,
976,
1280,
1456,
1504,
1360,
1248,231.360947231
1328,
1408,
1456,
1408,
1488,
1504,
1520,
1504,
1424,
1360,
1504,
1472,
1472,
1568,
1504,
1520,
1520,
1552,
1520,
1552,
1600,
1616,
1584,
1552,
1552,
1584,
1600,
1616,
1552,
1440,231.390535481
1424,
1392,
1264,
1232,
992,
1104,
1328,
1392,
1328,
1424,
1440,
1360,
1248,
1152,
1312,
1360,
1456,
1440,
1584,
1616,
1600,
1664,
1584,
1568,
1616,
1664,
1680,
1696,
1712,
1696,231.420425125
1728,
1712,
1712,
1712,
1648,
1664,
1696,
1680,
1664,
1632,
1600,
1584,
1648,
1648,
1648,
1600,
1584,
1584,
1600,
1600,
1504,
1376,
1296,
1424,
1472,
1456,
1424,
1456,
1536,
1584,231.481374259
1552,
1520,
1184,
1392,
1520,
1376,
1648,
1600,
1584,
1456,
1280,
1376,
1328,
1328,
1232,
1328,
1504,
1568,
1600,
1424,
1488,
1488,
1568,
1552,
1248,
1072,
1552,
1488,
1664,
1568,
1520,
1408,
1488,
1616,
1616,
1600,
1552,
1424,
1488,
1536,
1584,
1568,
1456,
1456,
1536,
1584,
1600,
1520,
1456,
1440,
1504,
1568,
1600,
1488,
1424,
1392,
1488,
1536,
1536,
1488,231.525811515
1456,
1552,
1584,
1616,
1568,
1552,
1440,
1424,
1552,
1488,
1296,
1216,
1216,
1664,
1664,
1600,
1584,
1440,
1344,
1376,
1456,
1488,
1616,
1520,
1568,
1600,
1648,
1552,
1456,
1392,231.555689052
1504,
1520,
1552,
1440,
1344,
1248,
1488,
1648,
1680,
1616,
1520,
1360,
1376,
1504,
1552,
1584,
1424,
1280,
1392,
1504,
1488,
1696,
1632,
1552,
1520,
1584,
1648,
1680,
1680,
1520,
1552,
1520,
1632,
1696,
1712,
1696,
1632,
1664,
1664,
1712,
1712,
1584,
1520,
1424,
1520,231.600831922
1632,
1664,
1680,
1584,
1568,
1520,
1648,
1744,
1696,
1696,
1600,
1568,
