value,timestamp
1440,
1456,
1456,
1360,
1232,
1168,
1568,
1552,
1344,
1392,
1360,
1600,393.005264342
1472,
1472,
1504,
1504,
1488,
1520,
1568,
1584,
1536,
1328,
928,
1008,
1168,
1264,
1328,
1424,
1584,
1648,
1696,
1664,
1664,
1472,
1392,
1392,
1520,
1520,
1488,
1168,
1360,
1376,393.035247961
1392,
1376,
1344,
1216,
1360,
1472,
1552,
1520,
1568,
1408,
1424,
1552,
1520,
1584,
1520,
1456,
1392,
1552,
1472,
1440,
1360,
1296,
1376,
1392,
1520,
1520,
1424,
1360,
1344,
1456,393.065260134
1440,
1488,
1440,
1344,
1520,
1568,
1536,
1472,
1584,
1408,
1280,
1072,
1104,
1312,
1376,
1328,
1392,
1632,
1408,
1600,
1584,
1376,
1504,
1552,
1632,
1632,
1584,
1552,
1616,
1312,393.095326702
1424,
1456,
1488,
1376,
1472,
1552,
1520,
1616,
1680,
1504,
1584,
1584,
1648,
1664,
1680,
1680,
1680,
1600,
1600,
1616,
1568,
1648,
1632,
1424,
1536,
1664,
1680,
1648,
1712,
1744,393.125247121
1728,
1696,
1696,
1696,
1696,
1712,
1680,
1680,
1712,
1680,
1680,
1648,
1648,
1664,
1600,
1616,
1520,
1568,
1600,
1648,
1696,
1664,
1648,
1664,
1696,
1600,
1616,
1664,
1744,393.184566642
1744,
1792,
1744,
1824,
1664,
1616,
1600,
1600,
1616,
1584,
1600,
1616,
1664,
1696,
1600,
1584,
1648,
1680,
1648,
1680,
1664,
1680,
1712,
1712,
1680,
1680,
1680,
1616,
1600,
1600,
1568,393.216005814
1616,
1616,
1632,
1584,
1584,
1584,
1552,
1568,
1616,
1648,
1648,
1616,
1520,
1312,
1472,
1312,
1280,
1344,
1360,
1312,
1200,
1584,
1616,
1568,
1616,
1568,
1472,
1520,
1344,
1328,
1408,
1392,
1344,
1376,
1424,
1440,
1504,
1424,
1504,
1440,
1472,
1488,
1488,
1504,
1424,
1392,
1456,
1088,
1392,
1312,
1008,
1296,
1360,
1312,
1216,
1440,
1552,
1600,
1632,
1648,393.245167073
1664,
1632,
1584,
1520,
1488,
1504,
1200,
1200,
1248,
1136,
1008,
1072,
1216,
1136,
1376,
1440,
1488,
1248,
1296,
1408,
1568,
1408,
1632,
1568,
1648,
1648,
1696,
1680,
1712,
1696,393.275236491
1728,
1728,
1744,
1616,
1600,
1616,
1696,
1648,
1664,
1664,
1616,
1600,
1600,
1568,
1520,
1424,
1264,
1456,
1088,
1024,
1344,
1328,
1360,
1328,
1456,
1376,
1520,
1552,
1520,393.305161393
1504,
1472,
1456,
1552,
1456,
1456,
1456,
1440,
1168,
1248,
1296,
1376,
1424,
1264,
1120,
1056,
1088,
1120,
1136,
1232,
1344,
1392,
1488,
1504,
1520,
1504,
1312,
1248,
1376,
1456,
1504,393.335281202
1536,
1600,
1632,
1632,
1776,
1744,
1696,
1744,
1696,
1648,
1680,
1600,
1616,
1696,
1568,
1616,
1584,
1600,
1584,
1552,
1568,
1600,
1552,
1520,
1632,
1680,
1648,
1680,
1680,
1632,393.365138801
1632,
1664,
1680,
1728,
1744,
1760,
1744,
1776,
1712,
1760,
1712,
1712,
1680,
1728,
1760,
1696,
1680,
1696,
1744,
1728,
1744,
1728,
1664,
1680,
1680,
1632,
1696,
1744,
1776,
1760,393.395549055
1760,
1792,
1776,
1792,
1760,
1792,
1744,
1776,
1648,
1664,
1728,
1712,
1712,
1744,
1696,
1680,
1552,
1456,
1552,
1584,
1552,
1520,
1488,
1536,
1632,
1568,
1664,
1680,
1552,
1648,393.425223749
1568,
1568,
1600,
1632,
1584,
1568,
1552,
1568,
1568,
1696,
1648,
1696,
1696,
1712,
1696,
1696,
1728,
1744,
1712,
1648,
1680,
1696,
1664,
1776,
1728,
1744,
1664,
1680,
1728,
1776,393.455272069
1680,
1776,
1808,
1744,
1728,
1728,
1744,
1808,
1808,
1792,
1792,
1744,
1744,
1696,
1744,
1792,
1696,
1648,
1648,
1648,
1696,
1712,
1712,
1712,
1680,
1712,
1744,
1776,
1776,393.485376209
1808,
1776,
1792,
1808,
1856,
1808,
1824,
1856,
1856,
1808,
1792,
1792,
1776,
1776,
1808,
1792,
1792,
1808,
1840,
1840,
1872,
1856,
1888,
1856,
1840,
1856,
1840,
1872,
1856,
1840,
1840,393.530257337
1840,
1776,
1728,
1696,
1680,
1728,
1680,
1712,
1632,
1600,
1584,
1600,
1648,
1632,
1584,
1520,
1376,
1344,
1296,
1392,
1376,
1312,
1344,
1680,
1664,
1616,
1680,
1712,
1712,
1696,393.575333292
1664,
1648,
1728,
1712,
1616,
1728,
1680,
1600,
1488,
1504,
1520,
1552,
1536,
1520,
1520,
1584,
1440,
1472,
1456,
1456,
1440,
1408,
1488,
1296,
1328,
1520,
1568,
1552,
1536,
1536,
1520,
1440,
1392,
1360,
1008,
1280,
1264,
1232,
1344,
1072,
832,
1152,
1424,
1504,
1520,393.605372489
1424,
1424,
1344,
1264,
976,
1296,
1392,
1440,
1472,
1456,
1488,
1312,
1664,
1680,
1680,
1680,
1616,
1648,
1616,
1600,
1664,
1712,
1728,
1728,
1600,
1648,
1600,
1632,
1808,
1792,
1824,
1808,
1792,
1792,
1776,
1792,
1792,
1792,
1792,
1792,
1792,
1824,
1744,
1776,
1712,393.635156284
1616,
1504,
1392,
1520,
1520,
1600,
1600,
1696,
1712,
1616,
1632,
1568,
1568,
1600,
1520,
1696,
1648,
1648,
1616,
1792,
1792,
1776,
1792,
1808,
1792,
1792,
1840,
1808,
1808,
1824,393.680389948
1776,
1824,
1840,
1840,
1776,
1792,
1744,
1776,
1792,
1808,
1824,
1808,
1808,
1792,
1776,
1760,
1744,
1728,
1712,
1760,
1600,
1648,
1664,
1536,
1248,
1424,
1472,
1488,
1552,
1616,
1616,
1520,
1520,
1584,
1632,
1664,
1568,
1680,
1664,
1696,
1728,
1760,
1712,
1712,
1712,393.710237836
1664,
1664,
1680,
1680,
1696,
1648,
1680,
1680,
1712,
1744,
1760,
1712,
1712,
1632,
1504,
1488,
1568,
1616,
1664,
1568,
1616,
1520,
1408,
1456,
1568,
1584,
1648,
1600,
1552,
1712,393.740309171
1648,
1664,
1648,
1680,
1648,
1600,
1536,
1664,
1728,
1808,
1808,
1824,
1840,
1680,
1680,
1712,
1680,
1648,
1696,
1792,
1680,
1664,
1680,
1744,
1744,
1680,
1440,
1568,
1616,
1600,393.770411457
1648,
1664,
1664,
1568,
1648,
1552,
1536,
1440,
1472,
1568,
1600,
1616,
1632,
1632,
1616,
1696,
1696,
1680,
1680,
1760,
1680,
1680,
1728,
1744,
1728,
1712,
1664,
1776,
1744,
1680,393.800600315
1760,
1760,
1584,
1568,
1648,
1648,
1584,
1616,
1696,
1472,
1360,
1408,
1408,
1440,
1216,
1552,
1392,
1680,
1680,
1616,
1600,
1552,
1584,
1600,
1568,
1504,
1312,
1184,
1536,
1344,393.830264556
1648,
1648,
1616,
1600,
1600,
1664,
1648,
1632,
1648,
1552,
1456,
1632,
1632,
1664,
1648,
1600,
1408,
1360,
1472,
1520,
1424,
1520,
1456,
1584,
1600,
1376,
1536,
1600,
1680,
1744,393.860139737
1696,
1792,
1632,
1792,
1392,
1584,
1680,
1568,
1728,
1680,
1680,
1712,
1712,
1680,
1456,
1360,
1552,
1584,
1664,
1664,
1728,
1552,
1376,
1472,
1424,
1248,
1264,
1280,
1312,
1424,393.905315365
1488,
1392,
1392,
1296,
1200,
1488,
1568,
1568,
1568,
1488,
1472,
1488,
1520,
1552,
1504,
1568,
1648,
1696,
1680,
1680,
1696,
1648,
1568,
1600,
1648,
1648,
1712,
1680,
1520,
1664,
1616,
1616,
1488,
1440,
1296,
1344,
1392,
1440,
1504,
1232,
1408,
1520,
1520,
1536,
1616,393.93524766
1568,
1728,
1696,
1760,
1696,
1744,
1680,
1616,
1648,
1728,
1824,
1808,
1776,
1744,
1616,
1648,
1760,
1744,
1728,
1808,
1792,
1776,
1776,
1792,
1776,
1664,
1680,
1712,
1808,
1840,393.965161453
1808,
1856,
1824,
1824,
1728,
1824,
1776,
1808,
1808,
1840,
1856,
1856,
1840,
1728,
1744,
1760,
1760,
1808,
1776,
1792,
1792,
1680,
1632,
1712,
1728,
1664,
1616,
1696,
1728,
1744,393.995249279
1712,
1696,
1680,
1744,
1808,
1680,
1760,
1488,
1584,
1552,
1504,
1536,
1504,
1568,
1600,
1760,
1776,
1776,
1744,
1728,
1792,
1808,
1792,
1808,
1808,
1680,
1744,
1728,
1760,
1808,394.02522483
1776,
1664,
1584,
1504,
1488,
1328,
1520,
1504,
1600,
1344,
1472,
1488,
1408,
1344,
1136,
1584,
1440,
1552,
1504,
1456,
1376,
1472,
1488,
1488,
1312,
1552,
1584,
1680,
1728,
1712,394.070365656
1680,
1584,
1552,
1584,
1520,
1696,
1712,
1664,
1616,
1664,
1552,
1584,
1664,
1712,
1504,
1504,
1504,
1472,
1424,
1344,
1104,
1376,
1520,
1648,
1728,
1728,
1792,
1776,
1808,
1792,
1744,
1616,
1568,
1744,
1680,
1600,
1632,
1568,
1648,
1456,
1648,
1632,
1584,
1488,
1584,394.100246921
1536,
1600,
1600,
1728,
1488,
1680,
1312,
1344,
1456,
1504,
1392,
1584,
1600,
1600,
1696,
1616,
1552,
1584,
1568,
1344,
1328,
1392,
1584,
1584,
1568,
1632,
1552,
1264,
1152,394.145318709
1376,
1424,
1488,
1392,
1328,
976,
1312,
1360,
1520,
1504,
1552,
1504,
1072,
992,
1056,
1040,
1456,
1488,
1472,
1408,
1568,
1584,
1552,
1520,
1600,
1696,
1552,
1360,
1392,
1424,
1424,394.175404261
1408,
1200,
1216,
1216,
1360,
1440,
1504,
1504,
1440,
1488,
1488,
1472,
1456,
1568,
1696,
1760,
1824,
1808,
1744,
1696,
1760,
1792,
1856,
1840,
1792,
1824,
1664,
1600,
1568,
1680,
1632,
1680,
1664,
1664,
1616,
1296,
1488,
1520,
1648,
1680,
1776,
1712,
1600,
1584,
1664,394.205216403
1664,
1680,
1648,
1568,
1632,
1520,
1440,
1296,
1392,
1552,
1664,
1648,
1552,
1680,
1440,
1600,
1424,
1648,
1712,
1616,
1472,
1680,
1504,
1584,
1584,
1616,
1600,
1648,
1744,
1552,394.235237656
1680,
1504,
1504,
1664,
1616,
1712,
1728,
1792,
1728,
1664,
1680,
1808,
1808,
1792,
1680,
1712,
1616,
1744,
1696,
1728,
1808,
1696,
1760,
1792,
1728,
1680,
1616,
1712,
1760,
1792,394.265253485
1808,
1760,
1792,
1648,
1632,
1744,
1728,
1824,
1648,
1680,
1792,
1824,
1824,
1792,
1776,
1776,
1792,
1824,
1760,
1824,
1792,
1728,
1808,
1728,
1808,
1824,
1712,
1728,
1776,394.295196891
1792,
1808,
1680,
1600,
1568,
1664,
1600,
1600,
1392,
1680,
1728,
1600,
1776,
1648,
1632,
1408,
1584,
1680,
1648,
1616,
1488,
1568,
1568,
1712,
1728,
1600,
1792,
1568,
1632,
1488,394.325814032
1680,
1552,
1456,
1392,
1440,
1648,
1616,
1600,
1296,
1552,
1584,
1712,
1712,
1568,
1424,
1616,
1584,
1552,
1456,
1328,
1520,
1456,
1712,
1648,
1648,
1616,
1648,
1600,
1664,
1680,
1568,394.400822359
1552,
1600,
1472,
1616,
1712,
1712,
1536,
1552,
1600,
1728,
1744,
1760,
1504,
1680,
1616,
1552,
1568,
1568,
1600,
1552,
1616,
1744,
1712,
1712,
1680,
1712,
1712,
1824,
1744,
1792,394.431904128
1744,
1712,
1728,
1744,
1728,
1744,
1776,
1824,
1712,
1776,
1808,
1840,
1760,
1760,
1776,
1744,
1760,
1680,
1776,
1760,
1792,
1824,
1760,
1760,
1696,
1632,
1552,
1808,
1760,
1760,
1680,
1680,
1776,
1712,
1728,
1760,
1792,
1856,
1744,
1760,
1808,
1808,
1760,
1744,
1728,
1712,
1728,
1712,
1776,
1696,
1696,
1760,
1696,
1760,
1776,
1760,
1760,
1808,
1744,
1760,
1712,
1664,
1728,
1568,
1728,
1552,
1728,
1744,
1680,
1680,
1696,
1728,
1648,
1584,
1664,394.461078617
1552,
1712,
1712,
1728,
1696,
1616,
1600,
1632,
1552,
1552,
1504,
1616,
1520,
1520,
1632,
1680,
1712,
1728,
1712,
1664,
1616,
1632,
1680,
1776,
1744,
1744,
1680,
1584,
1584,
1600,394.490817494
1568,
1296,
1456,
1472,
1616,
1664,
1712,
1696,
1680,
1696,
1744,
1744,
1760,
1712,
1728,
1728,
1776,
1808,
1872,
1824,
1808,
1856,
1872,
1824,
1792,
1760,
1824,
1680,
1696,
1728,394.535872743
1744,
1648,
1712,
1584,
1664,
1792,
1776,
1760,
1776,
1808,
1824,
1872,
1840,
1808,
1856,
1856,
1840,
1776,
1888,
1744,
1776,
1840,
1824,
1904,
1920,
1936,
1904,
1888,
1904,
1888,394.581207944
1904,
1904,
1936,
1840,
1888,
1904,
1840,
1920,
1840,
1872,
1824,
1840,
1872,
1776,
1760,
1680,
1776,
1792,
1808,
1840,
1776,
1792,
1776,
1792,
1824,
1840,
1808,
1744,
1744,
1744,
1760,
1808,
1840,
1904,
1824,
1856,
1824,
1840,
1840,
1856,
1936,
1856,
1920,
1904,
1872,394.611208469
1888,
1856,
1920,
1888,
1872,
1872,
1920,
1920,
1904,
1936,
1920,
1856,
1888,
1872,
1856,
1904,
1904,
1888,
1904,
1904,
1808,
1856,
1824,
1840,
1600,
1552,
1568,
1488,
1488,
1648,
1648,
1648,
1648,
1648,
1664,
1664,
1664,
1696,
1712,
1744,
1776,
1728,
1744,
1792,
1824,394.641035241
1840,
1856,
1840,
1840,
1824,
1872,
1888,
1888,
1904,
1856,
1840,
1856,
1856,
1792,
1776,
1872,
1824,
1808,
1776,
1808,
1760,
1696,
1664,
1728,
1776,
1792,
1776,
1776,
1728,
1792,394.670657416
1776,
1808,
1808,
1824,
1824,
1744,
1760,
1744,
1760,
1792,
1760,
1728,
1728,
1760,
1776,
1808,
1824,
1792,
1808,
1776,
1808,
1792,
1824,
1760,
1792,
1760,
1872,
1808,
1824,394.700955614
1808,
1840,
1808,
1840,
1856,
1872,
1872,
1840,
1792,
1856,
1808,
1808,
1840,
1824,
1824,
1760,
1744,
1712,
1776,
1712,
1808,
1824,
1824,
1840,
1776,
1824,
1840,
1872,
1888,
1872,
1888,394.730812945
1888,
1856,
1888,
1888,
1936,
1904,
1744,
1792,
1840,
1856,
1824,
1712,
1536,
1536,
1696,
1744,
1824,
1824,
1792,
1792,
1872,
1856,
1904,
1872,
1776,
1776,
1776,
1744,
1760,
1760,394.761022002
1744,
1696,
1568,
1568,
1472,
1664,
1696,
1680,
1744,
1744,
1840,
1824,
1888,
1872,
1824,
1808,
1856,
1872,
1872,
1840,
1824,
1728,
1616,
1744,
1824,
1776,
1856,
1856,
1840,
1904,394.790809938
1936,
1952,
1968,
1984,
1952,
1952,
1936,
1920,
1920,
1968,
1840,
1904,
1840,
1744,
1696,
1680,
1648,
1616,
1680,
1616,
1776,
1808,
1824,
1856,
1872,
1888,
1920,
1872,
1936,
1888,394.821035077
1840,
1792,
1760,
1696,
1600,
1520,
1600,
1488,
1504,
1728,
1776,
1808,
1856,
1824,
1872,
1888,
1872,
1856,
1872,
1856,
1888,
1904,
1888,
1824,
1856,
1840,
1872,
1904,
1744,
1872,394.85078167
1824,
1776,
1824,
1840,
1872,
1872,
1904,
1888,
1888,
1920,
1840,
1840,
1872,
1888,
1840,
1856,
1840,
1904,
1856,
1984,
1936,
2000,
2016,
2000,
1952,
1968,
1984,
1952,
1936,
1920,394.88404334
1888,
1920,
1952,
1936,
1904,
1984,
1968,
2032,
2032,
2032,
2032,
2016,
2032,
2032,
2016,
1984,
1968,
1984,
1920,
1904,
1968,
1904,
1936,
1936,
1968,
1952,
1952,
1936,
1952,
1968,394.910993658
2000,
1952,
1968,
1968,
1984,
1952,
1968,
1968,
2000,
1984,
1984,
1968,
1984,
1952,
1936,
1936,
1936,
1936,
1936,
1952,
1968,
1936,
1888,
1904,
1952,
1936,
1936,
1968,
1984,
1968,394.940943901
1984,
1968,
2000,
1952,
1968,
1952,
1984,
1968,
1952,
1952,
1936,
1856,
1888,
1920,
1904,
1872,
1856,
1872,
1776,
1744,
1776,
1792,
1856,
1888,
1792,
1856,
1840,
1936,
1904,
1904,394.970854346
1920,
1840,
1904,
1840,
1808,
1840,
1856,
1856,
1824,
1856,
1744,
1856,
1888,
1808,
1856,
1936,
1872,
1856,
1840,
1872,
1872,
1872,
1584,
1760,
1792,
1744,
1840,
1824,
1856,
1824,395.001074307
1856,
1872,
1872,
1968,
1936,
2000,
1968,
1952,
1952,
1920,
1952,
1952,
1904,
1920,
1856,
1872,
1904,
1952,
1888,
1904,
1808,
1824,
1888,
1856,
1824,
1856,
1792,
1872,
1840,
1712,395.031205825
1808,
1872,
1872,
1888,
1904,
1904,
1840,
1920,
1920,
1920,
1936,
1872,
1872,
1872,
1824,
1808,
1776,
1808,
1792,
1808,
1872,
1808,
1840,
1872,
1840,
1872,
1776,
1792,
1792,
1840,395.076294132
1856,
1888,
1792,
1808,
1840,
1808,
1904,
1936,
1904,
1968,
1776,
1696,
1792,
1808,
1648,
1808,
1776,
1776,
1600,
1552,
1648,
1728,
1744,
1776,
1664,
1744,
1664,
1760,
1680,
1760,
1712,
1728,
1792,
1776,
1824,
1840,
1808,
1792,
1744,
1712,
1808,
1728,
1776,
1696,
1808,395.10581776
1760,
1792,
1712,
1792,
1824,
1808,
1792,
1824,
1792,
1856,
1888,
1904,
1904,
1872,
1840,
1760,
1776,
1824,
1856,
1856,
1808,
1696,
1616,
1664,
1648,
1696,
1728,
1728,
1504,
1600,395.150776016
1584,
1488,
1616,
1696,
1728,
1744,
1696,
1648,
1680,
1696,
1776,
1792,
1776,
1792,
1824,
1840,
1840,
1776,
1824,
1840,
1840,
1904,
1840,
1760,
1712,
1616,
1648,
1680,
1744,
1744,395.195919706
1760,
1808,
1744,
1648,
1808,
1744,
1856,
1760,
1728,
1648,
1600,
1824,
1840,
1872,
1920,
1872,
1856,
1808,
1680,
1744,
1776,
1728,
1808,
1728,
1792,
1808,
1808,
1808,
1840,
1840,
1728,
1712,
1616,
1664,
1728,
1808,
1824,
1872,
1856,
1888,
1888,
1840,
1872,
1760,
1744,395.225747714
1744,
1856,
1840,
1840,
1872,
1840,
1808,
1744,
1632,
1792,
1808,
1760,
1744,
1728,
1536,
1632,
1584,
1632,
1760,
1792,
1728,
1792,
1696,
1616,
1408,
1584,
1584,
1552,
1552,
1568,
1520,
1440,
1488,
1232,
1072,
1104,
1440,
1520,
1488,
1552,
1600,
1632,
1168,
1696,
1776,395.256061891
1776,
1728,
1728,
1680,
1712,
1728,
1776,
1760,
1584,
1504,
1520,
1408,
1648,
1712,
1632,
1648,
1632,
1616,
1568,
1568,
1600,
1680,
1632,
1600,
1488,
1568,
1392,
1552,
1680,
1680,395.285812792
1712,
1728,
1728,
1520,
1648,
1616,
1664,
1536,
1616,
1568,
1456,
1584,
1680,
1680,
1728,
1744,
1648,
1760,
1616,
1424,
1456,
1648,
1792,
1792,
1792,
1760,
1776,
1808,
1824,
1856,395.331030264
1856,
1824,
1728,
1808,
1728,
1712,
1792,
1744,
1712,
1664,
1680,
1712,
1744,
1744,
1664,
1584,
1232,
1296,
1472,
1440,
1328,
1024,
1360,
1392,
1424,
1488,
1392,
1552,
1632,395.375593773
1632,
1632,
1680,
1664,
1632,
1632,
1728,
1728,
1760,
1728,
1696,
1568,
1664,
1680,
1712,
1680,
1712,
1696,
1728,
1792,
1680,
1600,
1568,
1632,
1632,
1712,
1792,
1792,
1728,
1632,
1408,
1408,
1664,
1664,
1648,
1728,
1568,
1632,
1616,
1760,
1808,
1776,
1808,
1696,
1648,
1680,395.405698578
1664,
1792,
1808,
1744,
1760,
1728,
1712,
1648,
1664,
1808,
1776,
1808,
1744,
1696,
1568,
1504,
1456,
1568,
1520,
1552,
1040,
1152,
1168,
1600,
1632,
1568,
1472,
1312,
1344,
1488,
1632,
1664,
1488,
1584,
1232,
1632,
1616,
1696,
1760,
1760,
1728,
1744,
1632,
1648,
1712,395.436200525
1696,
1728,
1728,
1712,
1760,
1776,
1808,
1792,
1840,
1840,
1856,
1872,
1872,
1840,
1696,
1792,
1744,
1600,
1744,
1696,
1760,
1760,
1776,
1728,
1824,
1776,
1856,
1920,
1904,
1920,395.466198991
1904,
1824,
1856,
1904,
1872,
1824,
1840,
1856,
1872,
1776,
1792,
1872,
1712,
1760,
1824,
1808,
1840,
1840,
1824,
1808,
1792,
1776,
1840,
1808,
1872,
1792,
1792,
1872,
1904,
1920,395.495949202
1952,
1952,
1984,
1904,
1952,
1904,
1904,
1920,
1936,
1904,
1872,
1840,
1792,
1760,
1776,
1776,
1776,
1856,
1856,
1888,
1888,
1872,
1808,
1792,
1808,
1840,
1856,
1872,
1824,
1824,395.525667893
1776,
1792,
1840,
1872,
1872,
1904,
1872,
1888,
1856,
1872,
1936,
1936,
1920,
1904,
1888,
1872,
1888,
1920,
1920,
1936,
1920,
1904,
1904,
1920,
1920,
1936,
1904,
1936,
1888,395.55592219
1920,
1952,
1952,
1952,
1952,
1936,
1952,
1952,
1952,
1952,
1968,
1984,
1952,
1968,
1952,
1968,
1984,
1968,
1984,
2000,
2016,
2000,
1984,
1984,
1984,
2000,
1984,
2000,
2000,
1984,
1984,395.600485918
2000,
2000,
2032,
2000,
2016,
2000,
1984,
2000,
2016,
2032,
2000,
1936,
1904,
1936,
1920,
1968,
1968,
1968,
1968,
1968,
1936,
1952,
1952,
1968,
1936,
1920,
1920,
1904,
1936,395.63090737
1936,
1936,
1920,
1888,
1920,
1904,
1952,
1920,
1904,
1904,
1920,
1936,
1952,
1952,
1968,
1952,
1968,
1984,
2016,
2032,
2064,
2064,
2064,
2064,
2048,
2064,
2048,
2064,
2064,
2032,
2048,
2032,
2032,
2064,
2064,
2064,
2032,
2032,
2032,
2048,
2032,
2048,
2064,
2064,
2048,
2064,395.661048636
2064,
2032,
2048,
2048,
2048,
2080,
2048,
2112,
2064,
2048,
2064,
2080,
2080,
2080,
2080,
2096,
2080,
2080,
2096,
2064,
2080,
2048,
2064,
2048,
2064,
2080,
2064,
2080,
2048,
2032,395.690762732
2048,
2032,
2048,
2048,
2032,
2064,
2064,
2080,
2096,
2064,
2080,
2080,
2032,
2080,
2064,
2080,
2064,
2048,
2000,
2016,
2032,
2016,
2048,
2032,
2032,
2000,
2000,
2000,
2016,
2032,395.721198627
2016,
2032,
2064,
2064,
2048,
2080,
2064,
2048,
2048,
2032,
2064,
2064,
2080,
2080,
2048,
2080,
2080,
2080,
2064,
2080,
2096,
2064,
2064,
2096,
2096,
2064,
2096,
2096,
2080,
2080,395.75125986
2064,
2064,
2080,
2064,
2080,
2064,
2064,
2064,
2064,
2096,
2080,
2080,
2080,
2080,
2096,
2096,
2064,
2096,
2080,
2096,
2080,
2080,
2064,
2064,
2112,
2096,
2112,
2112,
2080,
2080,395.78132712
2080,
2064,
2064,
2080,
2112,
2096,
2096,
2064,
2096,
2064,
2096,
2080,
2080,
2096,
2080,
2080,
2080,
2080,
2096,
2080,
2064,
2096,
2080,
2080,
2096,
2064,
2064,
2064,
2064,395.810669967
2080,
2080,
2080,
2000,
2000,
1984,
2032,
2048,
2064,
2032,
2064,
2064,
2064,
2064,
2048,
2080,
2048,
2048,
2064,
2064,
2064,
2048,
2048,
2048,
2016,
2016,
2000,
1968,
1984,
1968,395.841276175
1984,
1984,
2016,
1936,
1936,
1920,
1968,
1984,
1984,
1952,
1952,
1984,
2032,
2064,
2064,
2064,
2064,
2016,
2016,
2032,
2032,
2096,
2048,
2000,
1984,
1984,
1968,
1984,
1968,
1968,
2016,395.871396364
1984,
2000,
2000,
1984,
2000,
2000,
2016,
2016,
2016,
1984,
2000,
2000,
2000,
1984,
1920,
1968,
1968,
2000,
2032,
2000,
1936,
1968,
2000,
2016,
2032,
2000,
2000,
2000,
2064,
2064,395.901225467
2096,
2080,
2064,
2080,
2048,
2080,
2096,
2080,
2064,
2080,
2032,
2064,
2064,
2048,
2048,
2032,
2032,
2064,
2080,
2080,
2064,
2032,
2048,
2080,
2080,
2080,
2096,
2080,
2064,
2096,395.961479096
2112,
2112,
2080,
2080,
2064,
2064,
2112,
2096,
2080,
2080,
2096,
2080,
2064,
2096,
2096,
2080,
2080,
2064,
2064,
2064,
2096,
2080,
2096,
2080,
2096,
2112,
2112,
2096,
2112,
2064,
2048,
2032,
2048,
2048,
2032,
2016,
2016,
2048,
2048,
2064,
2064,
2032,
2064,
2048,
2064,
2064,
2064,
2080,
2096,
2112,
2112,
2096,
2096,
2080,
2064,
2016,
2016,
1984,
2016,
2000,395.991099012
2016,
2064,
2048,
2032,
2032,
2016,
2032,
2064,
2048,
2080,
2080,
2064,
2080,
2080,
2080,
2064,
2096,
2096,
2096,
2096,
2080,
2080,
2080,
2096,
2096,
2112,
2096,
2080,
2096,
2080,396.036231345
2064,
2080,
2080,
2080,
2080,
2064,
2064,
2064,
2048,
2064,
2080,
2080,
2064,
2096,
2080,
2080,
2096,
2032,
2032,
2032,
2064,
2096,
2096,
2080,
2112,
2096,
2096,
2128,
2112,
2112,
2096,
2128,
2112,
2128,
2112,
2112,
2128,
2080,
2112,
2112,
2112,
2112,
2080,
2032,
2000,396.066209804
2048,
2064,
2112,
2080,
2080,
2032,
2064,
2096,
2128,
2128,
2128,
2112,
2128,
2128,
2112,
2096,
2096,
2080,
2096,
2080,
2080,
2064,
2080,
2016,
2032,
2032,
2064,
2064,
2080,
2064,396.096170748
2080,
2080,
2112,
2096,
2080,
2080,
2064,
2064,
2080,
2096,
2064,
2080,
2048,
2064,
2080,
2032,
2064,
2016,
2032,
2032,
2048,
2080,
2080,
2032,
2016,
2016,
2032,
2096,
2080,396.125806976
2064,
2064,
2080,
2096,
2064,
2080,
2064,
1968,
1920,
1856,
1856,
1840,
1872,
1824,
1872,
1968,
1968,
2000,
2000,
1984,
1936,
1968,
2016,
2016,
2016,
2032,
2016,
1936,
1792,
1648,
1568,396.15566471
1504,
1504,
1760,
1744,
1840,
1936,
1936,
1952,
1920,
1936,
1904,
1952,
1904,
1968,
1984,
1952,
1936,
1856,
1712,
1728,
1776,
1952,
1952,
1968,
1952,
1968,
1968,
1888,
1888,
1840,396.200458276
1808,
1808,
1856,
1968,
1952,
1984,
1968,
1968,
1968,
1936,
1856,
1808,
1680,
1568,
1840,
1872,
1920,
1936,
1936,
1920,
1968,
1936,
1936,
1936,
1936,
1968,
1968,
1984,
1952,
1968,396.231018861
1920,
1840,
1824,
1792,
1776,
1808,
1824,
1856,
1728,
1664,
1712,
1840,
2000,
2048,
2064,
2064,
2096,
2112,
2112,
2112,
2096,
2112,
2112,
2128,
2112,
2096,
2112,
2096,
2064,
2096,
2112,
2112,
2096,
2096,
2096,
2128,
2112,
2128,
2112,
2128,
2112,
2128,
2128,
2096,
2096,396.260925828
2128,
2112,
2128,
2096,
2128,
2096,
2112,
2128,
2096,
2128,
2112,
2112,
2096,
2128,
2096,
2080,
2112,
2096,
2112,
2112,
2096,
2128,
2128,
2128,
2096,
2128,
2128,
2128,
2096,
2112,396.290887743
2128,
2112,
2112,
2128,
2096,
2128,
2128,
2128,
2112,
2128,
2096,
2128,
2112,
2144,
2112,
2112,
2096,
2112,
2096,
2128,
2128,
2112,
2128,
2112,
2128,
2112,
2128,
2096,
2096,
2128,396.321271513
2096,
2128,
2128,
2096,
2112,
2128,
2096,
2128,
2128,
2096,
2128,
2096,
2128,
2112,
2112,
2128,
2112,
2112,
2096,
2128,
2096,
2112,
2112,
2128,
2112,
2128,
2096,
2112,
2128,396.350889985
2112,
2112,
2128,
2112,
2128,
2112,
2128,
2112,
2128,
2128,
2112,
2096,
2128,
2112,
2128,
2112,
2112,
